Price,Date,Adj Close,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
62,2000-03-31,1.0192769765853882,1.2126120328903198,1.2254459857940674,1.125,1.1378350257873535,404633600
63,2000-04-03,1.000514268875122,1.1902899742126465,1.245535969734192,1.1556919813156128,1.2098209857940674,328563200
64,2000-04-04,0.9554843306541443,1.136718988418579,1.1875,1.042410969734192,1.1841520071029663,660329600
65,2000-04-05,0.9784687161445618,1.1640629768371582,1.1863839626312256,1.1071430444717407,1.1291849613189697,457665600
66,2000-04-06,0.9395363330841064,1.1177459955215454,1.2008930444717407,1.1004459857940674,1.166295051574707,259627200
67,2000-04-07,0.9887877106666565,1.176339030265808,1.177454948425293,1.120535969734192,1.136160969734192,242435200
68,2000-04-10,0.9381284117698669,1.1160709857940674,1.1852680444717407,1.113839030265808,1.175781011581421,212262400
69,2000-04-11,0.8963817954063416,1.066406011581421,1.114954948425293,1.0541290044784546,1.1026790142059326,541822400
70,2000-04-12,0.8199241161346436,0.9754459857940674,1.0625,0.9363840222358704,1.0625,941136000
71,2000-04-13,0.8541662693023682,1.0161830186843872,1.0714290142059326,0.96875,0.9955360293388367,529827200
72,2000-04-14,0.8396252393722534,0.9988840222358704,1.0535709857940674,0.9732139706611633,0.9760040044784546,667620800
73,2000-04-17,0.9296857118606567,1.1060270071029663,1.1065850257873535,0.9737719893455505,0.9776790142059326,409561600
74,2000-04-18,0.9522008299827576,1.1328129768371582,1.1328129768371582,1.0658479928970337,1.1026790142059326,390924800
75,2000-04-19,0.9090465307235718,1.0814729928970337,1.1629459857940674,1.0691959857940674,1.1266740560531616,520150400
76,2000-04-20,0.8921604752540588,1.0613839626312256,1.113839030265808,1.0452009439468384,1.1043529510498047,722120000
77,2000-04-24,0.9043563008308411,1.0758930444717407,1.0758930444717407,1.0245540142059326,1.026785969734192,443620800
78,2000-04-25,0.962988555431366,1.1456470489501953,1.1495540142059326,1.089843988418579,1.0904020071029663,391641600
79,2000-04-26,0.9104533791542053,1.0831470489501953,1.1428569555282593,1.0714290142059326,1.130579948425293,366912000
80,2000-04-27,0.9512622356414795,1.1316959857940674,1.1339290142059326,1.040876030921936,1.0463169813156128,326603200
81,2000-04-28,0.9310926795005798,1.1077009439468384,1.1383930444717407,1.0831470489501953,1.135045051574707,249580800
82,2000-05-01,0.9329690933227539,1.1099330186843872,1.1171879768371582,1.088170051574707,1.114954948425293,226195200
83,2000-05-02,0.8846551775932312,1.052454948425293,1.1272319555282593,1.0491069555282593,1.1004459857940674,236432000
84,2000-05-03,0.8635476231575012,1.027343988418579,1.082589030265808,0.9966520071029663,1.0619419813156128,489798400
85,2000-05-04,0.8307126760482788,0.9882810115814209,1.0290180444717407,0.9871649742126465,1.0279020071029663,399515200
86,2000-05-05,0.8490065932273865,1.010045051574707,1.0245540142059326,0.9885600209236145,0.9893969893455505,284076800
87,2000-05-08,0.8264912366867065,0.9832590222358704,1.0150669813156128,0.982142984867096,1.000836968421936,184900800
88,2000-05-09,0.791311502456665,0.9414060115814209,0.9933040142059326,0.9363840222358704,0.9849330186843872,327140800
89,2000-05-10,0.7453435659408569,0.8867189884185791,0.9375,0.8816959857940674,0.9291290044784546,535091200
90,2000-05-11,0.7716110944747925,0.9179689884185791,0.9308040142059326,0.8839290142059326,0.9051340222358704,499744000
91,2000-05-12,0.8077290654182434,0.9609379768371582,0.986607015132904,0.9354069828987122,0.9464290142059326,306913600
92,2000-05-15,0.7580081820487976,0.9017860293388367,0.9648439884185791,0.8939729928970337,0.9648439884185791,678932800
93,2000-05-16,0.7931875586509705,0.943638026714325,0.9737719893455505,0.9174110293388367,0.9331750273704529,440451200
94,2000-05-17,0.7608225345611572,0.9051340222358704,0.9257810115814209,0.8962050080299377,0.9252229928970337,398092800
95,2000-05-18,0.7561321258544922,0.8995540142059326,0.9369419813156128,0.8984379768371582,0.919642984867096,373777600
96,2000-05-19,0.7054730653762817,0.8392860293388367,0.8861610293388367,0.8337050080299377,0.8861610293388367,740667200
97,2000-05-22,0.6749830842018127,0.803013026714325,0.8370540142059326,0.767857015132904,0.8370540142059326,755507200
98,2000-05-23,0.6440252661705017,0.7661830186843872,0.8337050080299377,0.7645090222358704,0.8080360293388367,517585600
99,2000-05-24,0.6580972671508789,0.7829239964485168,0.8013389706611633,0.7410709857940674,0.7695310115814209,678462400
100,2000-05-25,0.6549304127693176,0.7791569828987122,0.8272879719734192,0.767857015132904,0.7901790142059326,406750400
101,2000-05-26,0.6482465267181396,0.7712050080299377,0.8024550080299377,0.7611610293388367,0.7857139706611633,181148800
102,2000-05-30,0.6571590304374695,0.7818080186843872,0.7868300080299377,0.7299110293388367,0.7823659777641296,713059200
103,2000-05-31,0.6304223537445068,0.75,0.814732015132904,0.7483260035514832,0.7756699919700623,433507200
104,2000-06-01,0.6688856482505798,0.7957590222358704,0.7996649742126465,0.7176340222358704,0.7299110293388367,903840000
105,2000-06-02,0.6946843266487122,0.8264510035514832,0.890625,0.794642984867096,0.8370540142059326,792848000
106,2000-06-05,0.6853026151657104,0.8152899742126465,0.8504459857940674,0.8007810115814209,0.8331469893455505,323668800
107,2000-06-06,0.6970294713973999,0.8292409777641296,0.8638389706611633,0.806361973285675,0.821150004863739,525481600
108,2000-06-07,0.7247040867805481,0.8621649742126465,0.8660709857940674,0.8180800080299377,0.8359379768371582,337019200
109,2000-06-08,0.7115703225135803,0.8465399742126465,0.8794639706611633,0.8314729928970337,0.8716520071029663,238526400
110,2000-06-09,0.7186068296432495,0.8549110293388367,0.8744419813156128,0.8426340222358704,0.8638389706611633,252358400
111,2000-06-12,0.6843647956848145,0.8141739964485168,0.8610489964485168,0.8113840222358704,0.8604909777641296,290337600
112,2000-06-13,0.7092252373695374,0.84375,0.8454239964485168,0.787388026714325,0.8141739964485168,351456000
113,2000-06-14,0.6787362694740295,0.8074780106544495,0.859375,0.8046879768371582,0.8454239964485168,277446400
114,2000-06-15,0.6932770013809204,0.8247770071029663,0.8337050080299377,0.794642984867096,0.814732015132904,248572800
115,2000-06-16,0.6843647956848145,0.8141739964485168,0.8370540142059326,0.7952010035514832,0.8348209857940674,303564800
116,2000-06-19,0.7251731753349304,0.8627229928970337,0.8738840222358704,0.8018969893455505,0.8085939884185791,394004800
117,2000-06-20,0.7598842978477478,0.904017984867096,0.928013026714325,0.8783479928970337,0.8794639706611633,501390400
118,2000-06-21,0.8349348902702332,0.9933040142059326,1.0167410373687744,0.8984379768371582,0.9017860293388367,490000000
119,2000-06-22,0.8067901730537415,0.9598209857940674,1.0290180444717407,0.9564729928970337,0.9955360293388367,467712000
120,2000-06-23,0.7758321166038513,0.9229909777641296,0.9754459857940674,0.9073659777641296,0.9603790044784546,204965600
121,2000-06-26,0.8124196529388428,0.966517984867096,0.9776790142059326,0.9308040142059326,0.9375,185354400
122,2000-06-27,0.7767705321311951,0.924107015132904,0.9910709857940674,0.921875,0.9603790044784546,203470400
123,2000-06-28,0.8171098828315735,0.9720979928970337,0.9888389706611633,0.919642984867096,0.9520090222358704,286428800
124,2000-06-29,0.76926589012146,0.9151790142059326,0.9631699919700623,0.9118300080299377,0.9475449919700623,203660800
125,2000-06-30,0.7861519455909729,0.935267984867096,0.9810270071029663,0.9229909777641296,0.9430800080299377,323097600
126,2000-07-03,0.8002237677574158,0.9520090222358704,0.9698659777641296,0.9308040142059326,0.9308040142059326,70828800
127,2000-07-05,0.7748944163322449,0.921875,0.9854909777641296,0.90625,0.950892984867096,265216000
128,2000-07-06,0.7777084112167358,0.9252229928970337,0.9453129768371582,0.8861610293388367,0.9375,309545600
129,2000-07-07,0.8171098828315735,0.9720979928970337,0.9787949919700623,0.9308040142059326,0.9391739964485168,263603200
130,2000-07-10,0.857449471950531,1.020089030265808,1.0401790142059326,0.9598209857940674,0.9659600257873535,397796000
131,2000-07-11,0.8546351194381714,1.0167410373687744,1.058035969734192,0.9899550080299377,1.0178569555282593,357896000
132,2000-07-12,0.8837170600891113,1.051339030265808,1.052454948425293,1.0066959857940674,1.0379459857940674,225433600
133,2000-07-13,0.8480685949325562,1.0089290142059326,1.082589030265808,0.9776790142059326,1.0446430444717407,445659200
134,2000-07-14,0.8658929467201233,1.0301339626312256,1.0535709857940674,1.015625,1.020089030265808,190276800
135,2000-07-17,0.8752741813659668,1.041295051574707,1.0502229928970337,1.020089030265808,1.0401790142059326,260002400
136,2000-07-18,0.8593254089355469,1.0223209857940674,1.051339030265808,1.015625,1.0446430444717407,318404800
137,2000-07-19,0.7908422946929932,0.9408479928970337,1.0145089626312256,0.924107015132904,0.9854909777641296,457872800
138,2000-07-20,0.8274295330047607,0.984375,1.0189729928970337,0.966517984867096,0.982142984867096,465572800
139,2000-07-21,0.8039760589599609,0.9564729928970337,0.9933040142059326,0.9453129768371582,0.9707030057907104,196235200
140,2000-07-24,0.7308022975921631,0.8694199919700623,0.9441959857940674,0.8482139706611633,0.9386159777641296,412171200
141,2000-07-25,0.7514408230781555,0.8939729928970337,0.904017984867096,0.8761159777641296,0.8984379768371582,211607200
142,2000-07-26,0.7514408230781555,0.8939729928970337,0.9151790142059326,0.8794639706611633,0.8900669813156128,210470400
143,2000-07-27,0.7805226445198059,0.9285709857940674,0.950892984867096,0.890625,0.892857015132904,294985600
144,2000-07-28,0.7251731753349304,0.8627229928970337,0.9375,0.8370540142059326,0.9335939884185791,237893600
145,2000-07-31,0.7626983523368835,0.9073659777641296,0.921875,0.8705360293388367,0.8777899742126465,155299200
146,2000-08-01,0.7401831746101379,0.8805800080299377,0.9135040044784546,0.8794639706611633,0.8984379768371582,137284000
147,2000-08-02,0.7092252373695374,0.84375,0.8917409777641296,0.8426340222358704,0.875,162355200
148,2000-08-03,0.7204830050468445,0.857142984867096,0.8582590222358704,0.7901790142059326,0.8136159777641296,339897600
149,2000-08-04,0.7111015319824219,0.845982015132904,0.9151790142059326,0.8270090222358704,0.8833709955215454,263121600
150,2000-08-07,0.7195448279380798,0.8560270071029663,0.8761159777641296,0.8426340222358704,0.8549110293388367,187348000
151,2000-08-08,0.7017198204994202,0.8348209857940674,0.857142984867096,0.8270090222358704,0.8560270071029663,176674400
152,2000-08-09,0.7129774689674377,0.8482139706611633,0.8649550080299377,0.84375,0.859375,379640800
153,2000-08-10,0.7139155864715576,0.8493300080299377,0.8649550080299377,0.845982015132904,0.857142984867096,251714400
154,2000-08-11,0.7157925367355347,0.8515629768371582,0.857142984867096,0.8136159777641296,0.8364959955215454,238056000
155,2000-08-14,0.7064109444618225,0.8404020071029663,0.8515629768371582,0.8270090222358704,0.849888026714325,156660000
156,2000-08-15,0.7007817029953003,0.8337050080299377,0.8560270071029663,0.830357015132904,0.84375,114200800
157,2000-08-16,0.7279874682426453,0.8660709857940674,0.875,0.8359379768371582,0.8370540142059326,143673600
158,2000-08-17,0.77208012342453,0.9185270071029663,0.9363840222358704,0.8627229928970337,0.8638389706611633,270900000
159,2000-08-18,0.7505027651786804,0.892857015132904,0.9252229928970337,0.890625,0.9174110293388367,190176000
160,2000-08-21,0.7580081820487976,0.9017860293388367,0.9207590222358704,0.8861610293388367,0.8973209857940674,134467200
161,2000-08-22,0.7758321166038513,0.9229909777641296,0.9430800080299377,0.8995540142059326,0.904017984867096,276802400
162,2000-08-23,0.8152337670326233,0.9698659777641296,0.9776790142059326,0.9118300080299377,0.9190850257873535,236863200
163,2000-08-24,0.8422049283981323,1.0019530057907104,1.011160969734192,0.953125,0.9762830138206482,310766400
164,2000-08-25,0.8527588844299316,1.0145089626312256,1.026785969734192,1.0066959857940674,1.0089290142059326,334460000
165,2000-08-28,0.8715210556983948,1.036829948425293,1.0535709857940674,1.0189729928970337,1.0223209857940674,359004800
166,2000-08-29,0.8884081244468689,1.056920051574707,1.0613839626312256,1.0301339626312256,1.0334819555282593,267030400
167,2000-08-30,0.8930985927581787,1.0625,1.0714290142059326,1.0482699871063232,1.0535709857940674,285392800
168,2000-08-31,0.914675772190094,1.088170051574707,1.098214030265808,1.052454948425293,1.0530129671096802,419596800
169,2000-09-01,0.9522008299827576,1.1328129768371582,1.136160969734192,1.0915180444717407,1.0948660373687744,256872000
170,2000-09-05,0.9371901750564575,1.114954948425293,1.145089030265808,1.1116069555282593,1.1188620328903198,298642400
171,2000-09-06,0.8771504759788513,1.0435270071029663,1.113839030265808,1.03125,1.0959819555282593,355404000
172,2000-09-07,0.9306240081787109,1.1071430444717407,1.1171879768371582,1.0401790142059326,1.0558040142059326,217464800
173,2000-09-08,0.8837170600891113,1.051339030265808,1.1004459857940674,1.0446430444717407,1.1004459857940674,195518400
174,2000-09-11,0.8771504759788513,1.0435270071029663,1.078125,1.0379459857940674,1.0479910373687744,187381600
175,2000-09-12,0.8668308258056641,1.03125,1.072545051574707,1.0178569555282593,1.0239959955215454,187997600
176,2000-09-13,0.8705833554267883,1.035714030265808,1.0625,1.0133930444717407,1.0133930444717407,305984000
177,2000-09-14,0.8534626960754395,1.0153460502624512,1.0647319555282593,1.0145089626312256,1.0457589626312256,426552000
178,2000-09-15,0.8290709853172302,0.9863280057907104,1.0390629768371582,0.96875,1.03125,394514400
179,2000-09-18,0.9104533791542053,1.0831470489501953,1.0848209857940674,0.9832590222358704,0.986607015132904,424536000
180,2000-09-19,0.8996654748916626,1.0703129768371582,1.0803569555282593,1.0457589626312256,1.066964030265808,271510400
181,2000-09-20,0.9163171648979187,1.0901230573654175,1.0970979928970337,1.0457589626312256,1.0608259439468384,227388000
182,2000-09-21,0.850882887840271,1.0122770071029663,1.0647319555282593,0.986607015132904,1.0446430444717407,510490400
183,2000-09-22,0.7833377122879028,0.9319199919700623,0.9363840222358704,0.892857015132904,0.8984379768371582,726700800
184,2000-09-25,0.8030380010604858,0.955357015132904,0.9910709857940674,0.9296879768371582,0.9419639706611633,435551200
185,2000-09-26,0.77208012342453,0.9185270071029663,0.9776790142059326,0.9174110293388367,0.9520090222358704,290936800
186,2000-09-27,0.7345547080039978,0.8738840222358704,0.9419639706611633,0.861607015132904,0.924107015132904,402259200
187,2000-09-28,0.8030380010604858,0.955357015132904,0.9609379768371582,0.859375,0.8805800080299377,979585600
188,2000-09-29,0.38650861382484436,0.4598209857940674,0.517857015132904,0.453125,0.5033479928970337,7421640800
189,2000-10-02,0.36399415135383606,0.4330359995365143,0.4776790142059326,0.41964301466941833,0.4765630066394806,2424788800
190,2000-10-03,0.33491232991218567,0.3984380066394806,0.4464290142059326,0.39620500802993774,0.4453130066394806,2038120000
191,2000-10-04,0.3546126186847687,0.421875,0.42410698533058167,0.390625,0.3995540142059326,1466024000
192,2000-10-05,0.3311592638492584,0.3939729928970337,0.4375,0.39285698533058167,0.41964301466941833,873006400
193,2000-10-06,0.33303532004356384,0.39620500802993774,0.4095979928970337,0.375,0.405133992433548,612656800
194,2000-10-09,0.326468825340271,0.38839301466941833,0.40848198533058167,0.37723198533058167,0.40401801466941833,597564800
195,2000-10-10,0.3133350610733032,0.37276801466941833,0.40066999197006226,0.3660709857940674,0.3861609995365143,691101600
196,2000-10-11,0.29457199573516846,0.3504459857940674,0.375,0.34151801466941833,0.359375,1198422400
197,2000-10-12,0.30020129680633545,0.35714301466941833,0.3716520071029663,0.3482140004634857,0.3627229928970337,1191064000
198,2000-10-13,0.3311592638492584,0.3939729928970337,0.3950890004634857,0.35714301466941833,0.36160698533058167,1247752800
199,2000-10-16,0.3227166533470154,0.3839290142059326,0.4151790142059326,0.3816959857940674,0.3984380066394806,820176000
200,2000-10-17,0.30207735300064087,0.359375,0.391741007566452,0.3515630066394806,0.3872770071029663,601720000
201,2000-10-18,0.30207735300064087,0.359375,0.376116007566452,0.3348209857940674,0.3470979928970337,834265600
202,2000-10-19,0.28425338864326477,0.33816999197006226,0.35379499197006226,0.327008992433548,0.34207600355148315,1506724800
203,2000-10-20,0.29269593954086304,0.3482140004634857,0.3638390004634857,0.33816999197006226,0.3404020071029663,791263200
204,2000-10-23,0.3058297634124756,0.3638390004634857,0.3671880066394806,0.3470979928970337,0.36188599467277527,551292000
205,2000-10-24,0.28331518173217773,0.3370540142059326,0.37276801466941833,0.3359380066394806,0.36941999197006226,804451200
206,2000-10-25,0.2776860296726227,0.33035698533058167,0.342633992433548,0.329241007566452,0.3404020071029663,663969600
207,2000-10-26,0.2776860296726227,0.33035698533058167,0.3370540142059326,0.3125,0.3359380066394806,721851200
208,2000-10-27,0.2786240875720978,0.3314729928970337,0.342633992433548,0.3191959857940674,0.3370540142059326,744503200
209,2000-10-30,0.28988173604011536,0.344866007566452,0.3560270071029663,0.3348209857940674,0.34151801466941833,639189600
210,2000-10-31,0.29363390803337097,0.34933000802993774,0.36160698533058167,0.34375,0.3526790142059326,885880800
211,2000-11-01,0.30770590901374817,0.3660709857940674,0.37276801466941833,0.3470979928970337,0.3470979928970337,575366400
212,2000-11-02,0.33491232991218567,0.3984380066394806,0.40066999197006226,0.376116007566452,0.37723198533058167,590693600
213,2000-11-03,0.33397337794303894,0.3973209857940674,0.4107140004634857,0.391741007566452,0.4107140004634857,515821600
214,2000-11-06,0.3217785060405731,0.3828130066394806,0.40401801466941833,0.37276801466941833,0.40066999197006226,393478400
215,2000-11-07,0.3199017345905304,0.38058000802993774,0.389508992433548,0.3716520071029663,0.3839290142059326,301963200
216,2000-11-08,0.301139235496521,0.358258992433548,0.3828130066394806,0.35379499197006226,0.3816959857940674,422088800
217,2000-11-09,0.30301550030708313,0.360491007566452,0.3660709857940674,0.3404020071029663,0.3549109995365143,476834400
218,2000-11-10,0.2861294150352478,0.3404020071029663,0.3549109995365143,0.3404020071029663,0.34570300579071045,422251200
219,2000-11-13,0.29081979393959045,0.34598198533058167,0.35714301466941833,0.32589301466941833,0.3348209857940674,431816000
220,2000-11-14,0.3039535582065582,0.36160698533058167,0.3660709857940674,0.34933000802993774,0.3560270071029663,409001600
221,2000-11-15,0.2983250916004181,0.3549109995365143,0.360491007566452,0.34375,0.35770100355148315,282357600
222,2000-11-16,0.2851914167404175,0.3392859995365143,0.35379499197006226,0.3370540142059326,0.3482140004634857,239372000
223,2000-11-17,0.2776860296726227,0.33035698533058167,0.34375,0.32589301466941833,0.342633992433548,446180000
224,2000-11-20,0.28425338864326477,0.33816999197006226,0.3482140004634857,0.32589301466941833,0.3320310115814209,408066400
225,2000-11-21,0.28237709403038025,0.3359380066394806,0.3482140004634857,0.3348209857940674,0.342633992433548,301952000
226,2000-11-22,0.2776860296726227,0.33035698533058167,0.34151801466941833,0.328125,0.3359380066394806,280532000
227,2000-11-24,0.28988173604011536,0.344866007566452,0.3482140004634857,0.3359380066394806,0.336775004863739,160932800
228,2000-11-27,0.2805001437664032,0.33370500802993774,0.3560270071029663,0.33035698533058167,0.3549109995365143,258792800
229,2000-11-28,0.2706505060195923,0.32198700308799744,0.3392859995365143,0.3203130066394806,0.33370500802993774,269124800
230,2000-11-29,0.2636139988899231,0.313616007566452,0.327008992433548,0.3080359995365143,0.32310301065444946,492150400
231,2000-11-30,0.2476661503314972,0.29464301466941833,0.3035709857940674,0.2879459857940674,0.297991007566452,809597600
232,2000-12-01,0.2561095952987671,0.3046880066394806,0.3125,0.3002229928970337,0.3035709857940674,385705600
233,2000-12-04,0.2504803538322449,0.297991007566452,0.30691999197006226,0.2935270071029663,0.30691999197006226,371520800
234,2000-12-05,0.25517064332962036,0.3035709857940674,0.311383992433548,0.2924109995365143,0.30245500802993774,613978400
235,2000-12-06,0.21483114361763,0.25558000802993774,0.26785698533058167,0.25,0.2611609995365143,1374464000
236,2000-12-07,0.21483114361763,0.25558000802993774,0.265625,0.25,0.2578130066394806,408917600
237,2000-12-08,0.22608889639377594,0.2689729928970337,0.2734380066394806,0.2578130066394806,0.264508992433548,435624000
238,2000-12-11,0.22796495258808136,0.27120500802993774,0.2745540142059326,0.265625,0.27120500802993774,332511200
239,2000-12-12,0.23078005015850067,0.2745540142059326,0.2857140004634857,0.26785698533058167,0.2723209857940674,386260000
240,2000-12-13,0.2251507043838501,0.26785698533058167,0.2779020071029663,0.265625,0.2779020071029663,344887200
241,2000-12-14,0.21670812368392944,0.2578130066394806,0.2723209857940674,0.2578130066394806,0.26841500401496887,263317600
242,2000-12-15,0.21107888221740723,0.251116007566452,0.2622770071029663,0.25,0.26004499197006226,513945600
243,2000-12-18,0.2138931006193161,0.2544640004634857,0.2611609995365143,0.24888400733470917,0.26004499197006226,325808000
244,2000-12-19,0.21014077961444855,0.25,0.2723209857940674,0.25,0.2566959857940674,374007200
245,2000-12-20,0.21576927602291107,0.2566959857940674,0.2611609995365143,0.24330399930477142,0.2460940033197403,565331200
246,2000-12-21,0.21107888221740723,0.251116007566452,0.26785698533058167,0.24776799976825714,0.2544640004634857,366844800
