Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.58390235900879,34.46688078738339,31.24567560760259,34.46688078738339,15133331
2008-02-12,31.02019691467285,32.743541673158774,30.762500195948068,32.534164317986516,10237627
2008-02-13,30.56922721862793,31.97044934512954,29.941093011263877,31.567798932137418,10395753
2008-02-14,33.24282455444336,33.581051319505306,31.245676869132105,31.245676869132105,12514003
2008-02-15,34.19308090209961,34.46688405647366,32.22814601481338,33.11397692252928,12080990
2008-02-18,33.99980926513672,34.9661724806739,33.70990182963843,34.9661724806739,6977153
2008-02-19,33.629371643066406,34.69236921090917,33.37167493199568,34.61183912523197,7226542
2008-02-20,32.79185485839844,33.323354685632935,32.421417372204424,33.30724823307707,5604999
2008-02-21,33.01734924316406,33.58105993471436,32.61469874919956,33.323363181673336,3874365
2008-02-22,32.59857940673828,32.807956707028175,31.583899252326503,31.922125970463764,2691220
2008-02-25,32.87239074707031,33.27504120954717,32.08319627751938,32.98513375037126,6270186
2008-02-26,33.00122833251953,33.46830226404409,32.84016820547535,33.17839490917168,7139423
2008-02-27,34.93395233154297,36.65729450227532,33.484411085469326,33.484411085469326,43223132
2008-02-28,35.916419982910156,36.19022309490669,34.78899900213048,35.272179422464625,35763847
2008-02-29,35.401031494140625,36.39960537297625,34.8212166581904,35.690941096634,16477462
2008-03-03,33.91928482055664,35.04670839543948,33.532740780764136,33.854861178011014,10049153
2008-03-04,33.049560546875,34.273618506723615,32.212048815571364,34.14477122022114,11485198
2008-03-05,33.66157913208008,33.82263927750595,32.24424854162155,33.21060941417681,8581053
2008-03-07,31.938236236572266,33.17840028973789,30.601435654604966,33.17840028973789,14251925
2008-03-10,31.82492446899414,32.05155111238037,29.995721038445524,31.98680095649722,11713659
2008-03-11,34.447322845458984,34.77107580543393,30.821290132857676,31.565920184327823,19665129
2008-03-12,33.57319259643555,35.612836823356034,33.24943961424469,35.38621017494052,12262350
2008-03-13,28.959705352783203,33.02280720520389,28.166511123901536,32.69905427948974,47000084
2008-03-14,30.950786590576172,31.080286880229586,29.17014553209672,29.76908711623126,35798540
2008-03-17,29.736705780029297,30.368023378083958,29.105388181974636,30.368023378083958,19211273
2008-03-18,29.995718002319336,30.578473737462737,29.20252153736823,29.688150950722708,12632937
2008-03-19,30.173784255981445,33.60556431926061,29.979531601483068,31.404043749170224,16449023
2008-03-24,30.465171813964844,31.30693068696517,29.80147757128278,31.30693068696517,11636914
2008-03-25,31.61448097229004,31.808731409579128,30.69178425949926,31.258351877208327,13232423
2008-03-26,31.420238494873047,32.1810589913691,31.080297375255856,31.404050404302563,11448313
2008-03-27,31.986801147460938,32.294368232025285,30.950792060374262,30.950792060374262,17425122
2008-03-28,32.051544189453125,32.294361063851234,31.209787953605282,32.13248241572253,11599511
2008-03-31,31.82492446899414,32.19724170760545,31.404045162368067,32.05155111238037,9914705
2008-04-01,31.889673233032227,32.34292869561244,31.484982031937538,32.0515497134701,6034588
2008-04-02,32.40767288208008,33.34655761311548,32.0515438124477,32.0515438124477,6087024
2008-04-03,32.148685455322266,32.63431503884842,31.8896825716568,32.48862660290876,3883474
2008-04-04,31.986801147460938,32.359118388295,31.37167136951302,32.359118388295,5906537
2008-04-07,31.8572998046875,32.18105277115663,31.484982575893806,32.035364375363585,4088729
2008-04-08,31.04791831970215,31.873488848076963,30.82129167549485,31.80873649636883,5753811
2008-04-09,31.128864288330078,31.40405306901579,30.772735047923938,31.145052380274162,3776374
2008-04-10,31.743989944458008,31.970616614396462,30.966983591643135,31.080295828817043,7075297
2008-04-11,31.889673233032227,32.21342619390797,31.565920272156475,32.0515497134701,4012660
2008-04-15,32.37530517578125,32.537181657748356,31.14504347371323,31.69542307328331,6362785
2008-04-16,31.938232421875,32.925679234831215,31.808729940738974,32.69905263733059,4725794
2008-04-17,33.16849136352539,33.92930932482129,32.06773023876337,32.423859289984264,14831167
2008-04-21,33.70269012451172,34.28544588339066,33.34656319090088,33.67031614632359,7639361
2008-04-22,34.25306701660156,34.64157228903634,33.3465605691606,33.670313499129534,8814769
2008-04-23,34.28544616699219,34.6901373646181,33.832192903887275,34.317822341038365,5265604
2008-04-24,33.07136535644531,34.70631787715139,32.779988635982356,34.64156773878071,8801780
2008-04-25,33.34656524658203,33.81600662176609,32.89330976369471,33.670318221962816,4095990
2008-04-28,33.47605895996094,34.12356478309125,33.346558673570854,33.3789326473734,4708244
2008-04-29,33.945499420166016,34.269252323887144,33.50843431749643,33.670310769356995,6497143
2008-04-30,34.17213439941406,34.60920180492885,33.99407201514327,34.28544882175951,6331377
2008-05-02,34.479698181152344,35.450957037456334,34.4149458342599,34.69013672178212,5658418
2008-05-05,34.31781768798828,35.127199973498385,34.09118889157347,34.93294734673997,7642293
2008-05-06,34.02643585205078,34.7063177922543,33.832185437413905,34.0426239355013,5061166
2008-05-07,33.54081726074219,34.22069941862165,33.022813793606375,33.99407276452533,4303106
2008-05-08,33.13611602783203,33.47605700423352,32.94186560959535,33.281804390407004,3642073
2008-05-09,32.94186782836914,33.79981217344445,32.44005037184265,32.69905314252632,8621761
2008-05-12,32.94186782836914,33.18468251421196,32.21342157525071,32.94186782836914,4890395
2008-05-13,33.038997650146484,33.281812377909276,32.76380894270286,33.08756191305325,5056766
2008-05-14,33.08755111694336,33.265615631653624,32.37529525369195,32.37529525369195,2982486
2008-05-15,33.1037483215332,33.476063340314695,32.37530417519445,32.37530417519445,2646760
2008-05-16,33.362754821777344,33.45988116423139,32.95806355787769,33.34656892769386,4422288
2008-05-20,33.29800033569336,33.427502840682706,32.95805927903304,33.02281162932288,3464912
2008-05-21,33.50844192504883,33.994071390884876,32.53718299337673,32.53718299337673,3419088
2008-05-22,33.05519104003906,33.21706755118025,32.699064032882866,32.699064032882866,3558000
2008-05-23,32.50481033325195,33.31419286385767,32.37531000659129,32.86093952495472,4417028
2008-05-26,32.26198959350586,32.45624224307791,30.756537048298014,30.756537048298014,2605807
2008-05-27,31.29073143005371,32.66668150750014,31.145043037442143,32.31055237392495,3316550
2008-05-28,32.44004440307617,32.63429479865558,30.853654096768384,31.404033510961057,4505700
2008-05-29,32.9742431640625,33.34656034841619,32.019172466094446,32.77999272472107,11026212
2008-05-30,31.922056198120117,33.184694331490135,31.792555864457384,33.05519180223665,4023430
2008-06-02,30.56229591369629,32.375313877246064,30.109040325013396,31.72780557975752,4431595
2008-06-03,29.429157257080078,30.432790296097036,29.153966313387148,30.109037277912726,6240766
2008-06-04,28.52264404296875,29.60721517210911,28.34457947084411,29.299650290579468,5762089
2008-06-05,28.474079132080078,28.684519874560777,27.519008334085456,28.490267219284792,9721099
2008-06-06,28.16651153564453,29.34821104912951,27.761820372585994,28.328388000867946,6317089
2008-06-09,27.778011322021484,28.45789342428882,26.547749620370748,27.8427614756683,6500809
2008-06-10,27.583759307861328,27.810388144288375,26.952441452819702,27.519009152706612,6717902
2008-06-11,27.7132511138916,28.166504220567507,27.518998527836494,27.842751374202,2586175
2008-06-12,27.90751838684082,28.069394907949793,26.547756048643638,27.357138654188493,3244212
2008-06-13,27.729448318481445,28.13413950958414,27.438069343533368,27.858948621398216,4248430
2008-06-16,28.700714111328125,29.137779385961508,27.87514344289961,27.972269791348396,4354615
2008-06-17,29.558650970458984,29.785277593347512,28.198889037537636,29.10539772468193,4736084
2008-06-18,29.526275634765625,30.173783740160978,29.461525482903163,29.461525482903163,5055019
2008-06-19,28.89495277404785,29.461520346347427,28.42551151040332,28.9435170261703,4221271
2008-06-20,28.23125648498535,29.251079345488268,27.85894156175408,29.137764962458053,3837789
2008-06-23,27.243812561035156,28.101759073387655,26.968623910182007,28.00463276313776,4516050
2008-06-24,26.402061462402344,27.648511262533948,26.126870562449028,27.243817858536,5238203
2008-06-25,25.673614501953125,26.207805960860938,25.09085878595091,25.90024111495674,3933879
2008-06-26,27.130502700805664,28.29601413309543,25.8193028883772,25.8193028883772,18253250
2008-06-27,25.93262481689453,26.806759816540616,25.786936382150486,26.22400388197353,6821283
2008-06-30,25.414630889892578,26.159263633433472,24.686186244261826,25.916448751556555,4596315
2008-07-01,23.617786407470703,25.41461591364824,22.711277610196493,25.41461591364824,6202295
2008-07-02,24.65379524230957,24.91279806654938,22.873153844597688,23.633974229128935,5245963
2008-07-03,24.00629234313965,24.65379838857738,23.31022422253037,24.4433598020464,4726793
2008-07-04,24.330047607421875,24.79948909449643,23.47210289640945,23.633979422682806,4862814
2008-07-07,24.86423683166504,25.867872074539765,24.65379824634809,24.65379824634809,5528014
2008-07-08,25.59267807006836,26.22399589200218,22.986464152556202,22.986464152556202,8354280
2008-07-09,27.373315811157227,27.48662801331649,25.932613592302662,25.932613592302662,6860769
2008-07-10,28.571210861206055,28.91115197441094,26.612504633302354,27.373325115447077,7216175
2008-07-11,27.21144676208496,29.202526840155702,27.001005994064037,28.84639985638196,6040791
2008-07-14,27.227632522583008,28.19889371650289,26.547752541106803,26.547752541106803,5942149
2008-07-15,26.094493865966797,26.839126113671274,25.900243407167988,26.547749327677916,3693378
2008-07-16,25.38224220275879,26.547753940423664,24.945174752236795,26.09449839995814,6973872
2008-07-17,26.677257537841797,26.871510249786702,25.90025108124403,25.90025108124403,5038238
2008-07-18,28.16651153564453,28.3931381478393,26.369682332546603,27.162876573023325,5983177
2008-07-21,29.752912521362305,29.93097713392421,28.182709386394837,28.652150859082884,8754188
2008-07-22,30.966981887817383,31.24217061631919,29.49390532088123,29.75290815609921,12631056
2008-07-23,33.15230941772461,33.79981530666211,31.760171317390952,32.34292705655274,12798869
2008-07-24,31.986801147460938,33.76744252062535,29.995721217522338,29.995721217522338,10764301
2008-07-25,32.051544189453125,33.0875552421734,30.837470795412084,31.64685305810611,10710381
2008-07-28,31.79255485534668,32.68287565889332,31.436425655691746,32.05155551445134,5533881
2008-07-29,30.513721466064453,31.565918530867695,30.27090675880217,31.080289116343124,5145929
2008-07-30,31.79255485534668,32.05155551445134,30.78891961674873,30.78891961674873,7354746
2008-07-31,30.67559814453125,32.34292712966866,30.27090696303045,32.34292712966866,6006517
2008-08-01,31.565906524658203,31.69540896996212,29.137760375589725,30.189957040186066,4699412
2008-08-04,31.760164260864258,32.34291987054842,30.934593996777497,30.934593996777497,4301346
2008-08-05,33.1846923828125,33.42750714086458,31.56592513354139,31.88967814427749,9161115
2008-08-06,32.342933654785156,34.36638997051707,32.116306986541304,34.36638997051707,8616591
2008-08-07,32.26198959350586,32.99043373601572,31.258354563367295,31.258354563367295,4809365
2008-08-08,31.711610794067383,32.504805107420175,31.598296379764005,31.88967316570086,4883824
2008-08-11,32.00299835205078,32.472439863223016,31.760183550176418,32.11631280449523,2714705
2008-08-12,31.452608108520508,32.37530492687527,31.209793387436655,32.21342625056242,5801276
2008-08-13,31.582109451293945,31.889674335642145,30.837477176415433,31.080291905467753,2754609
2008-08-14,30.821285247802734,31.727791635582584,30.75653290959852,31.40403872692123,2566362
2008-08-18,30.465171813964844,31.404054852965086,30.17379492478299,30.756548703146695,2963058
2008-08-19,29.898597717285156,30.594665805398623,29.283465685482213,30.416603407688623,2941144
2008-08-20,30.2385196685791,30.481334270542092,30.028079029524317,30.109017230178647,3319410
2008-08-21,29.91478157043457,30.416599100275352,29.5586524342662,30.109032030134355,4138486
2008-08-22,29.607215881347656,30.95079205266397,28.846397703084808,30.95079205266397,4139879
2008-08-25,29.930965423583984,30.335656568531824,29.720524710857124,30.335656568531824,2034227
2008-08-26,29.97953987121582,30.07666622525691,29.429160125770803,29.623410638262104,1489491
2008-08-27,29.380582809448242,30.35184152755332,29.218706356430733,30.14140301686652,4297168
2008-08-28,28.943523406982422,29.78527981118782,28.571206174323006,29.461526841357205,7382078
2008-08-29,30.141408920288086,30.254723337829788,29.33202649667689,29.461526806218544,2219080
2008-09-01,30.125104904174805,30.25558630356288,29.52162345450084,30.076172720236233,3417069
2008-09-02,31.707191467285156,31.837672817214127,30.076161319833698,30.337126231914862,5030404
2008-09-04,31.03846549987793,31.609325202324403,30.77750062202924,31.348360324475713,2813325
2008-09-05,30.353443145751953,30.695959524467163,30.01092676703674,30.6633380742186,3330688
2008-09-08,31.95185089111328,33.24036272855036,31.641953762881833,31.968159403358236,8377948
2008-09-09,32.06602478027344,32.326989761486516,31.33206201498754,31.95185412189658,3737279
2008-09-10,31.788742065429688,32.32698038564376,31.478844995743177,31.902912690693466,3847698
2008-09-11,30.940610885620117,31.641952090690978,30.69595666819212,31.641952090690978,2567354
2008-09-12,31.250511169433594,32.09864682086619,30.744891923857388,31.152649023156936,6093354
2008-09-15,29.276958465576172,30.581780831209887,28.39620381121807,30.108783166112318,6770268
2008-09-16,29.84781837463379,30.10878329129015,27.72748202166367,28.13523901261946,4654621
2008-09-17,29.081247329711914,30.271897299391256,28.70610943175984,30.271897299391256,4674190
2008-09-18,29.016000747680664,29.586860674252275,26.92828532967973,28.706105801415124,6603710
2008-09-19,30.777515411376953,30.94061826187942,29.358519727115898,29.701036155615878,9821730
2008-09-22,30.108787536621094,32.94677836360796,29.864133307551437,31.641953596346223,4162514
2008-09-23,29.74995994567871,30.418681936264626,29.19541081161607,29.74995994567871,6569683
2008-09-24,30.43499183654785,30.761197460957632,29.456374963318503,29.847821270165547,5730103
2008-09-25,29.488994598388672,30.64702493632079,28.787651221674945,30.51654136724172,10926783
2008-09-26,29.016000747680664,29.65210357849664,28.51038372535342,29.65210357849664,4967945
2008-09-29,27.93952178955078,29.8478235080945,27.40128114158437,29.8478235080945,7859964
2008-09-30,27.98845100402832,29.032308610065204,26.422663488861208,26.422663488861208,6616439
2008-10-01,28.91813850402832,29.19541197600627,27.776416529931247,28.347278623091594,3743739
2008-10-03,29.325889587402344,29.68471439784084,28.54299486856502,29.064924681123234,4681406
2008-10-06,28.722415924072266,29.358516529301163,28.135245283774918,28.999691624614382,5560277
2008-10-07,29.66840362548828,30.304506274771636,28.70609760919485,28.70609760919485,9928258
2008-10-08,29.440059661865234,29.68471384213002,27.433894056360117,28.673477891036118,9985473
2008-10-10,29.26065444946289,29.92937650755128,27.091387654337655,29.32589735247542,9025179
2008-10-13,29.84781837463379,30.076161847124382,29.211717911187407,29.40744215173549,6805621
2008-10-14,29.13017463684082,30.956927350658216,28.901831100669614,30.010929540486256,5099383
2008-10-15,28.885507583618164,29.50529722338806,28.575612763733215,28.967058968441723,5495022
2008-10-16,27.776416778564453,28.477760251613063,27.238178342324233,28.477760251613063,6651066
2008-10-17,25.688703536987305,28.543003192577952,25.31356568348967,28.347281114957454,5586092
2008-10-20,25.982280731201172,27.00982965659129,25.166766764489907,25.7865587065244,7922965
2008-10-21,26.194324493408203,27.564387975496718,25.44405094943327,26.243254462966238,8047276
2008-10-22,24.759016036987305,26.129079404791074,24.51436178515721,25.933357330661263,5408099
2008-10-23,23.55205726623535,24.367571500030657,23.193230118475846,24.13922795701276,6641370
2008-10-24,20.502033233642578,23.16060876216726,20.22475750809016,22.834403067269804,9905588
2008-10-27,18.919937133789062,20.22476007926083,16.962702715581415,20.1268979159056,12878172
2008-10-29,21.4154109954834,22.769163831254204,19.572347373755807,21.52958166868657,13094201
2008-10-31,22.78546714782715,23.486810536045294,21.660058236760097,22.540812940541993,8097887
2008-11-03,23.486806869506836,24.106596546317512,22.671290760310274,24.07397510554936,4951148
2008-11-04,24.51436424255371,24.710088548527313,23.046438584423694,23.160609252721628,4515828
2008-11-05,23.61729621887207,25.705013830590005,23.160606954328877,25.705013830590005,6145587
2008-11-06,22.834400177001953,24.38387924386326,22.361402421715198,23.160605830609878,4896229
2008-11-07,24.612220764160156,25.3461834252914,22.508192699138466,22.671295512723184,8250147
2008-11-10,25.166770935058594,25.73763080635782,24.612221788241207,25.37880371665173,3775177
2008-11-11,24.873186111450195,25.917043692865093,24.302326254651977,25.280943152020352,8900004
2008-11-12,23.829322814941406,25.41142078467729,23.535738673776677,25.41142078467729,5705390
2008-11-14,23.74777603149414,24.79163587444237,23.45419183330472,23.617294657237426,4038880
2008-11-17,24.72639274597168,25.541909070302143,22.508193918596323,25.541909070302143,5361538
2008-11-18,23.388944625854492,24.661145412978634,22.93225551882358,24.661145412978634,6392448
2008-11-19,22.818086624145508,24.220771067285764,22.52450027341019,23.486808508782243,5606729
2008-11-20,22.573434829711914,22.99750036088885,21.611126492379935,22.834397552828978,5080395
2008-11-21,24.008745193481445,24.759018757305743,21.85578665593764,22.426646639595948,8350092
2008-11-24,24.612220764160156,25.003667074318788,23.38894966227475,24.726391406335367,5420119
2008-11-25,24.008745193481445,25.16677588849025,23.813023097847292,24.87319163892701,5453771
2008-11-26,24.546993255615234,24.922129043307187,23.568375848880038,24.269717438817057,5246053
2008-11-27,24.546993255615234,24.546993255615234,24.546993255615234,24.546993255615234,0
2008-11-28,24.155536651611328,24.628536680510575,23.193230291018715,23.813022440648368,8464961
2008-12-01,23.959810256958008,25.574527719353643,23.86194812331085,24.628532255952763,5733003
2008-12-02,23.74777603149414,24.008740992231196,22.99750259895896,23.780397481170134,5879324
2008-12-03,24.46543312072754,24.775328080414138,23.242161796524748,23.976124591046425,6430656
2008-12-04,25.639766693115234,25.770250266677166,21.692677859832404,21.692677859832404,4648185
2008-12-05,25.329877853393555,26.553149204083088,24.481742165359233,24.481742165359233,5338962
2008-12-08,25.39512062072754,26.226945649479923,24.30233278565796,26.014912816291172,11709287
2008-12-10,24.987356185913086,26.585765075848034,24.62853132572453,26.585765075848034,11172070
2008-12-11,24.7100830078125,25.427734948424067,24.318634483639368,25.427734948424067,9867592
2008-12-12,23.943500518798828,24.220776206848573,23.421570592666484,24.10660334418723,9847702
2008-12-15,24.334945678710938,24.87318630375911,24.139223625058136,24.759013446627318,5741641
2008-12-16,25.264631271362305,25.57452616556423,23.16060326856185,24.46542795087626,9183505
2008-12-17,25.232011795043945,25.93335525481858,24.56328978445831,25.93335525481858,8720755
2008-12-18,25.982280731201172,26.259556364772287,24.661147662684282,24.661147662684282,12640018
2008-12-19,27.238182067871094,27.564387761657912,25.949670019857955,26.74887352719087,10050607
2008-12-22,27.254486083984375,27.482829570964093,26.30848847760639,26.30848847760639,6524631
2008-12-23,26.699934005737305,27.515448016012236,26.50421197060532,27.075071777797774,5151765
2008-12-24,26.243247985839844,27.058762025355517,22.018883491369937,22.018883491369937,13318746
2008-12-26,26.292179107666016,27.678553036237982,25.607148611470443,27.678553036237982,5480531
2008-12-29,26.846736907958984,27.058769733746736,25.77025762669062,26.585771898526648,3418418
2008-12-30,26.797794342041016,27.238172763106213,25.80286687342115,26.781483620478753,4868199
2008-12-31,27.124006271362305,27.531763344717398,26.520527130130993,27.531763344717398,4396180
2009-01-02,27.51544189453125,27.972130966017595,26.9935143714048,27.972130966017595,3976548
2009-01-05,26.89566421508789,27.972143389719943,26.553147812401715,27.972143389719943,4505326
2009-01-06,26.699934005737305,27.923207233373038,26.25955776752284,27.923207233373038,3969700
2009-01-07,25.297245025634766,27.6296160129946,23.698838730925658,27.6296160129946,12109220
2009-01-09,25.166770935058594,27.40128045903357,23.910878333310865,27.40128045903357,5272587
2009-01-12,24.498048782348633,25.770252100957705,23.519431865983304,25.770252100957705,6595708
2009-01-13,24.139217376708984,24.7753177578195,23.780390386224607,24.465422927250067,4104761
2009-01-14,24.188154220581055,24.595911275011257,23.5194322088708,24.595911275011257,2777281
2009-01-15,23.829322814941406,24.188149842785588,23.323705928738065,23.97611709774697,3693599
2009-01-16,24.5795955657959,24.938422585815967,23.649910997563605,24.661146960143807,2131503
2009-01-19,25.525598526000977,25.737631311757717,24.48173868534851,25.248322841035737,2587926
2009-01-20,28.37989044189453,29.032301563853736,24.4654237101393,25.558211012087146,19101726
2009-01-21,26.487905502319336,28.999690827176074,26.12907839527589,28.999690827176074,11311625
2009-01-22,27.74379539489746,28.118930977534816,26.161697233917014,27.336038364977085,10535551
2009-01-23,28.13524627685547,28.47776268013726,26.879353535563524,28.20048696980823,7005930
2009-01-27,29.04861831665039,29.44006462866995,27.075073820448388,28.053690706609036,8487928
2009-01-28,29.701025009155273,29.847817077073284,28.706097552030513,29.65209505725699,6636133
