Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8400941491127014,0.84431549864423,0.7631674989791675,0.7870899493009756,535796800
2000-01-04,0.7692658305168152,0.8302436317453809,0.7594152797298118,0.8124194816500911,512377600
2000-01-05,0.7805226445198059,0.8297745977825097,0.7730180950557324,0.7786464946284191,778321600
2000-01-06,0.7129775285720825,0.8030380388836561,0.7129775285720825,0.7964715389668375,767972800
2000-01-07,0.7467504739761353,0.7580081746532202,0.7167306235573667,0.7242351728249103,460734400
2000-01-10,0.7336167097091675,0.767388861476656,0.7111014074484417,0.7655127115419497,505064000
2000-01-11,0.6960914134979248,0.745812414838958,0.6792053637068335,0.720013864309706,441548800
2000-01-12,0.654344916343689,0.7167306730416629,0.6491846647215528,0.7129775213729977,976068800
2000-01-13,0.7261114120483398,0.741121365191803,0.6942154056602419,0.7091076704220981,1032684800
2000-01-14,0.7537860870361328,0.7673888884875701,0.7458124871090789,0.7505028370602003,390376000
2000-01-18,0.7800538539886475,0.7955336604184094,0.7537862454148195,0.758008397952611,459177600
2000-01-19,0.7997546792030334,0.8161717283663694,0.7758322294828537,0.7927183286048901,597643200
2000-01-20,0.8518210053443909,0.9118607116743085,0.8518210053443909,0.8668309068761316,1831132800
2000-01-21,0.8354040384292603,0.857449543646532,0.8269605854314188,0.857449543646532,495924800
2000-01-24,0.7974095344543457,0.8461915821803883,0.7889660339288318,0.8138265336158961,440876800
2000-01-25,0.8424391150474548,0.8490065146228165,0.7683275324208373,0.7880278272914436,497145600
2000-01-26,0.8269603848457336,0.856980285674758,0.8236771852148589,0.8255532849749379,367158400
2000-01-27,0.825553297996521,0.8480686498359485,0.8030379962585673,0.8166407969153698,340144000
2000-01-28,0.7626985907554626,0.8321199031467528,0.7551940403401564,0.8119506003625363,423348800
2000-01-31,0.7786463499069214,0.7795844497289938,0.7092251093193793,0.7580080536184005,701680000
2000-02-01,0.7523786425590515,0.7880277832918617,0.7505025433938887,0.7805223846020669,318035200
2000-02-02,0.7415900230407715,0.7664505156470524,0.7279871772184752,0.7561317701422654,464195200
2000-02-03,0.7753632664680481,0.7823996174005331,0.752378865471665,0.7528479154526531,475193600
2000-02-04,0.8105435371398926,0.8255534402765677,0.7777085786673813,0.7800537789608645,425320000
2000-02-07,0.8560420870780945,0.8574492368882611,0.7950642926660572,0.8105432912881613,441067200
2000-02-08,0.8621405959129333,0.8715211955573505,0.8349348929662456,0.8555731941729023,408643200
2000-02-09,0.8452534079551697,0.8790264050590064,0.8438463583971507,0.8565111070574256,299364800
2000-02-10,0.8518210053443909,0.8546352053144762,0.8255533520042431,0.8471306052589457,302982400
2000-02-11,0.8161718249320984,0.8565112784869247,0.8124195250214785,0.8527589785763048,212251200
2000-02-14,0.8691760897636414,0.8696451398102607,0.8152337812565652,0.8203931814649411,367539200
2000-02-15,0.8930985331535339,0.9001348849853711,0.8644857792355116,0.8649548292764514,485744000
2000-02-16,0.8565114140510559,0.886532122755411,0.8415015106122298,0.8837171208040312,378246400
2000-02-17,0.8621405959129333,0.8668308957351419,0.8490067944624009,0.8644857458240377,289497600
2000-02-18,0.8349350094795227,0.8658929165229016,0.8321199574276728,0.8602645158696396,233441600
2000-02-22,0.8541660308837891,0.8776194307365908,0.8006927321366883,0.8264913316906548,422296000
2000-02-23,0.8724592924118042,0.8930984953695462,0.8330578882043242,0.8498271529299062,473099200
2000-02-24,0.8646025657653809,0.8940365814114336,0.8386871266431151,0.8804337302008605,376432000
2000-02-25,0.8283675909042358,0.8780886498496564,0.8264914909036613,0.8616715974598611,249144000
2000-02-28,0.8499447107315063,0.8630785108906154,0.8133575600128512,0.8264913601719603,328328000
2000-02-29,0.8602643013000488,0.879964600499463,0.8447845500156278,0.85228985057073,368961600
2000-03-01,0.9779989123344421,0.9911327158679122,0.8893463397013325,0.8898153897985324,1077003200
2000-03-02,0.9156140089035034,0.9601748733941239,0.9057634551789867,0.9531393218646191,311259200
2000-03-03,0.9606434106826782,0.9624027737734668,0.9006037173177237,0.9371900124786166,323366400
2000-03-06,0.9432883858680725,0.9690869341335675,0.9381281351191243,0.945633535359866,210560000
2000-03-07,0.92218017578125,0.9564222256207554,0.9090463761208085,0.9489168250610144,273011200
2000-03-08,0.9156140089035034,0.9301549637153486,0.8898154501830261,0.9221805103039777,271230400
2000-03-09,0.9174902439117432,0.9381285505679328,0.8874703331043997,0.9071706396702409,276718400
2000-03-10,0.9437575936317444,0.9601746448490757,0.9081083894691571,0.913268641081055,248606400
2000-03-13,0.9104539155960083,0.9493862812782656,0.8968510601557945,0.9165521688886499,303956800
2000-03-14,0.8574495315551758,0.9325000522955894,0.8555733311635211,0.9097501706185704,428579200
2000-03-15,0.8724592924118042,0.9024799968062256,0.8565112910856886,0.8677689926067512,443609600
2000-03-16,0.9123295545578003,0.9156136054347125,0.8593253100862863,0.8804335586209769,378100800
2000-03-17,0.9381280541419983,0.9381280541419983,0.8977885604394611,0.9015417612505392,305043200
2000-03-20,0.9231184720993042,0.9475098767741128,0.9184280717155103,0.9268715739894322,204489600
2000-03-21,1.0127099752426147,1.0263127280373154,0.9127997039111622,0.9198352546358242,524328000
2000-03-22,1.082131028175354,1.0835389798145703,0.987380221643792,0.9965272478615607,567996800
2000-03-23,1.0605548620224,1.1285690316586978,1.0507043087221868,1.0657142128135488,562564800
2000-03-24,1.0408532619476318,1.0802546548442935,1.0169308159125034,1.0689969565549384,446913600
2000-03-27,1.0474207401275635,1.0863530897745128,1.0272505895427169,1.0328798905601697,279182400
2000-03-28,1.0441374778747559,1.0657138762701017,1.029126676696936,1.030064776618345,202966400
2000-03-29,1.0202155113220215,1.046483123187792,1.004384341177807,1.0460141732078885,239836800
2000-03-30,0.9437575936317444,1.0333489526349349,0.9414123435448192,1.002390248646198,414400000
2000-03-31,1.019277572631836,1.0300653266769801,0.9456340841989094,0.9564227400709925,404633600
2000-04-03,1.000514268875122,1.0469520344742822,0.971432459973203,1.0169313237072464,328563200
2000-04-04,0.95548415184021,0.9981688014984024,0.8762123017502027,0.9953546018710699,660329600
2000-04-05,0.9784682393074036,0.9972304335392556,0.9306234516014908,0.9491510708090601,457665600
2000-04-06,0.9395363330841064,1.0094266961812968,0.9249945787259619,0.9803448909153503,259627200
2000-04-07,0.9887874722480774,0.9897254721509655,0.9418814649261107,0.9550152672198127,242435200
2000-04-10,0.9381280541419983,0.9962925462181441,0.9362519547510911,0.9883180967267934,212262400
2000-04-11,0.8963814377784729,0.9371898778454892,0.88606183984011,0.9268711817333902,541822400
2000-04-12,0.8199241757392883,0.8930985922442577,0.7870901195848203,0.8930985922442577,941136000
2000-04-13,0.8541660308837891,0.9006037806288656,0.814295581803727,0.8368109318369448,529827200
2000-04-14,0.8396251201629639,0.8855929676074756,0.8180478202380348,0.8203930199078207,667620800
2000-04-17,0.9296858310699463,0.930154881157345,0.8185171025422107,0.821801204676253,409561600
2000-04-18,0.952200710773468,0.9522007107734679,0.8959124208187118,0.9268712157706942,390924800
2000-04-19,0.909046471118927,0.9775296761281873,0.8987268699304061,0.9470408243970713,520150400
2000-04-20,0.8921604752540588,0.9362522834196331,0.8785576226118199,0.9282786327525674,722120000
2000-04-24,0.9043565988540649,0.9043565988540649,0.8612028755000409,0.8630789762153506,443620800
2000-04-25,0.9629884958267212,0.966272546179155,0.916082509054346,0.9165515589017782,391641600
2000-04-26,0.9104539155960083,0.9606438859204992,0.900604162853438,0.9503242813944754,366912000
2000-04-27,0.9512621760368347,0.953139177893241,0.874922249958002,0.8794957134819235,326603200
2000-04-28,0.9310926198959351,0.9568912692913375,0.9104535200143237,0.954077069759481,249580800
2000-05-01,0.932969331741333,0.9390675857311324,0.9146761730198332,0.9371905832543101,226195200
2000-05-02,0.8846551775932312,0.9475099977425809,0.8818409770848505,0.9249946902249875,236432000
2000-05-03,0.863547682762146,0.9099846390387957,0.8377491287790008,0.8926294868426324,489798400
2000-05-04,0.830712616443634,0.8649546658019607,0.8297745165390533,0.86401656589738,399515200
2000-05-05,0.8490067720413208,0.861202473124159,0.8309472444075243,0.8316507693216859,284076800
2000-05-08,0.8264914155006409,0.8532280174839343,0.8255533154844594,0.8412667913643473,184900800
2000-05-09,0.7913113832473755,0.8349349417751047,0.7870900830997319,0.8278985898038822,327140800
2000-05-10,0.7453433275222778,0.7880279758058857,0.7411211764922387,0.7809916252391405,535091200
2000-05-11,0.7716107368469238,0.7823993842088467,0.7429979951139822,0.7608221395864581,499744000
2000-05-12,0.8077292442321777,0.8293056970340875,0.786268826457585,0.7955335420087254,306913600
2000-05-15,0.7580083608627319,0.811012575439475,0.7514410081272345,0.811012575439475,678932800
2000-05-16,0.7931874394416809,0.8185169407790928,0.7711419894878025,0.7843926267873597,440451200
2000-05-17,0.7608222961425781,0.7781773943450624,0.7533168959216625,0.7777083444073557,398092800
2000-05-18,0.7561321258544922,0.7875590803292332,0.7551940257572686,0.7730181781119129,373777600
2000-05-19,0.7054728269577026,0.7448742200557065,0.7007816266487904,0.7448742200557065,740667200
2000-05-22,0.6749833226203918,0.7035969292219928,0.6454324676306503,0.7035969292219928,755507200
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600
2000-05-24,0.6580974459648132,0.6735764037587035,0.6229173268950531,0.6468397898259509,678462400
2000-05-25,0.6549307107925415,0.6953878504674916,0.6454323733801492,0.6641954250373652,406750400
2000-05-26,0.6482465267181396,0.6745141257988182,0.6398039281442925,0.6604422263492943,181148800
